,id,scaled_rp,key,scale,scaled_levenshtein,scaled_js,bpm,scaled_bh,scaled_rh,scaled_mfcc,scaled_corr,scaled_skl,aggregated
7387,music/Metal&Rock/Doom/ParadiseLost-ThePlagueWithin/02_ParadiseLost_Terminalmp3,0.21087738019410476, D, minor,0.24426147704590817,0.04158269487490649, 123.938644409,0.7635243549760227,0.1831981780867406,0.2380867984571969,0.9823675444710341,3.122490699228016e-12,0.3329873035136295
7388,music/Modern&Soundtrack/Orchestral&Instrumental/YannTiersen-GoodbyeLenin!/17-WatchingLaramp3,0.2166076375704633, A, major,0.29291417165668665,0.1810903835852915, 80.112159729,0.5306267150298563,0.17656131474005138,0.3123973545320738,0.9537613033330697,2.63232887883771e-10,0.3329948600888407
7389,music/Songs/Metal/Guitar&Buckethead/YngwieMalmsteen-ArpeggiosFromHell(Bonus)mp3,0.1693305880984711, D#, minor,0.27719560878243515,0.05656293432196164, 94.0589065552,0.7305951879022206,0.20362801882165296,0.2418691674711111,0.9847804862572687,5.378808810480251e-12,0.3329952489575625
7390,music/Modern&Soundtrack/Pop/Rock'n'Pop-Christmas/06MariahCareyAllIwantforChristmasmp3,0.31387656147588017, G, major,0.23577844311377247,0.061348792431097844, 150.33430481,0.6764889684744919,0.28996676095997514,0.13826233514948033,0.9483743908767525,2.2693725368280166e-12,0.333012031560465
7391,music/EasyListening&Vocals/Toto_Zara-Sailingmp3,0.17815214218432174, D, major,0.28268463073852296,0.052625057461335535, 86.0283508301,0.7404213946111285,0.2200985165926097,0.21425015670905734,0.9759049473019937,1.946466222311774e-12,0.3330171057001145
7392,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-VolumeII/PigSquealsAndBreakdowns-VolumeII-16ShoresofAcheron-ForeshadowingTheBurialmp3,0.2357064159627718, C#, minor,0.2465069860279441,0.029692845920826254, 119.921569824,0.8021073509492959,0.25840262035428874,0.17783493840282572,0.9139156115678637,1.624077806299612e-12,0.33302084614843
7393,music/Rock&Pop/Phil_Rose-Drowned_Dreamsmp3,0.22726337464407323, D, minor,0.25723552894211577,0.04719402255104817, 87.9752197266,0.7210993142309892,0.22568032052278006,0.2249886730481681,0.9607638941077006,2.857251546579662e-12,0.3330281410062165
7394,music/Comedy&SpokenWord/Brad_Nailer-Back_In_The_Saddlemp3,0.18296255461651562, G, major,0.22929141716566867,0.04439489294504493, 95.9646453857,0.8529371244344417,0.18229735936988556,0.2389860521346254,0.9333695615448543,6.493515882629645e-13,0.3330298702764607
7395,music/Latin/Pura_Cad234ncia-Indecisomp3,0.31950147531021567, D, major,0.26646706586826346,0.08747151310206751, 91.4480438232,0.5723739225307214,0.25068189734339297,0.19476282978041773,0.9730233286928615,1.2874612882999468e-11,0.3330352540801019
7396,music/Maggie_s_Farm/rage_against_the_machine+Renegades+12-Maggie_s_Farmmp3,0.27930350801119247, E, minor,0.22554890219560877,0.10919070051850446, 87.1339187622,0.5351007059593289,0.29645508159919737,0.2495680204740119,0.9692539356749847,1.779974106207873e-11,0.33305260680632853
7397,music/Modern&Soundtrack/Electronic/ZenonRecords-Selections2018/Fungophago-Selections2018(freedownload!)-05TheWatersofLethemp3,0.3581140521468825, C#, minor,0.2158183632734531,0.028434746853152896, 135.955490112,0.6288841934102904,0.2706965180528753,0.20508611658528042,0.9580544701433321,3.4005448592770123e-12,0.33313605755858344
7398,music/World/Dj_Kamberi-Kanagjeqimp3,0.2904394429635289, G, minor,0.26147704590818366,0.04236337892725133, 99.8224182129,0.7376582362191632,0.2453778282209932,0.11159572707710712,0.9762343028560496,2.8962427333637938e-12,0.33314324527189665
7399,music/Metal&Rock/FolkMetal/Heidevolk-Velua/Heidevolk-RebelYell(BillyIdolCover)mp3,0.26805004116697, B, minor,0.21606786427145708,0.0363329097330484, 163.173034668,0.6920951665782216,0.2760408680310029,0.22973317723322717,0.9469845155968606,1.5425856392481528e-12,0.33316306782654126
