,id,scaled_rp,key,scale,scaled_levenshtein,scaled_mfcc,aggregated
9025,music/Reggae/DJ_Lady_Saw-Save_Your_Lovemp3,0.4419470964340441, B, minor,0.08146191105239982,0.11846901041878556,0.21395933930174316
9026,music/Metal&Rock/MelodicDeathMetal/ChildrenOfBodom/ChildrenOfBodom-HolidayAtLakeBodom/02-ShovelKnockoutmp3,0.3401425304444658, F, major,0.09929546455306032,0.20245977896587022,0.21396592465446543
9027,music/Metal&Rock/FolkMetal/Alestorm-LiveAtTheEndOfTheWorld/09-Alestorm-BackThroughTimemp3,0.317847325386468, C, minor,0.08938793483047115,0.2346713165118786,0.2139688589096059
9028,music/Metal&Rock/PowerMetal/Dragonforce-InhumanRampage/Dragonforce-RevolutionDeathsquadmp3,0.3020399292658309, C, major,0.13826508146191105,0.20161370599264974,0.2139729055734639
9029,music/Metal&Rock/Metalcore/ParkwayDrive/ParkwayDrive-DeepBlue/12LeviathanImp3,0.3566848026363428, A#, minor,0.09136944077498899,0.1938792512905545,0.2139778315672954
9030,music/Metal&Rock/RockPunkSkaetc/BillyTalent-DeadSilence/05LoveWasStillAroundmp3,0.47379153950656466, D, minor,0.07419638925583444,0.09399526010435924,0.21399439628891945
9031,music/Electronic&Dance/John_Schmidt-Blue_Dolphinsmp3,0.281848841062188, A, minor,0.1933069132540731,0.16686644892409502,0.21400740108011873
9032,music/Modern&Soundtrack/HipHop/Mixtapemonkey/Dudes/JaydenTilley-Youngblood/JaydenTilley-Youngblood/02Runnin'Backmp3,0.41871470778010633, D#, minor,0.08542492294143549,0.13795027450521458,0.21402996840891877
9033,music/R&B&Soul/KWESI-Free_Either_Waymp3,0.4479598236560979, F, major,0.08146191105239982,0.11267550528504552,0.2140324133311811
9034,music/Modern&Soundtrack/HipHop/Mixtapemonkey/Bitches/Tinashe-BlackWater/TINASHE-BlackWater/071forMemp3,0.4018273169383746, E, minor,0.08036107441655659,0.15996017107907998,0.21404952081133707
9035,music/NewAge/Deosil-Pure_Essencemp3,0.2711575093713418, A, major,0.22523117569352707,0.14585647349479164,0.21408171951988683
9036,music/Alternative&Punk/Hot_Hot_Heat-Bandagesmp3,0.4674003545669153, D, minor,0.09555261999119331,0.07932260343955129,0.21409185933255334
9037,music/Metal&Rock/RockPunkSkaetc/Anti-Flag-AmericanFall/11-Casualtymp3,0.4292511050484375, D, major,0.0785997357992074,0.13450581314325394,0.21411888466363294
9038,music/Modern&Soundtrack/Pop/TheDome43/CD2/Killerpilze-Ichbrauchenichtsmp3,0.430053812286158, G, major,0.07639806252752092,0.13590784508602513,0.21411990663323469
9039,music/Metal&Rock/AlternativeMetal/Mastodon-OnceMore'RoundTheSun/06_Mastodon_AsleepInTheDeepmp3,0.2776348751422264, D, major,0.1516952884191986,0.21304997340035556,0.21412671232059352
9040,music/Blues/Paul_Cummins_and_the_Lion_Dogs-The_Hookmanmp3,0.4083080429710275, G#, minor,0.08124174372523117,0.15288224632569147,0.21414401100731673
9041,music/Metal&Rock/MelodicDeathMetal/Nekrogoblikon/Nekrogoblikon-WelcometoBonkers/08-Darkness[Explicit]mp3,0.42258556461852564, D#, minor,0.11074416556583003,0.10912015075844043,0.21414996031426536
9042,music/Metal&Rock/RockPunkSkaetc/Ledger-LedgerEP/06-Iconicmp3,0.44823595810847305, C, minor,0.08146191105239982,0.11283724116416594,0.21417837010834628
9043,music/Metal&Rock/FolkMetal/Arkona-DecadeofGlory/05-Arkona-Slovomp3,0.3057951206231849, A, minor,0.09973579920739763,0.23706985051051754,0.2142002567803667
9044,music/Metal&Rock/RockPunkSkaetc/RedHotChiliPeppers-GreatestHits/09_ParallelUniversemp3,0.40291040837129494, C, minor,0.08850726552179657,0.1511934545485392,0.21420370948054357
9045,music/Metal&Rock/Compilations/RelapseSampler-RelapseSampler2015/Rwake-RelapseSampler2015-28Nagarachimp3,0.310900115955386, C#, minor,0.08586525759577279,0.24587956532735913,0.21421497962617264
9046,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-Summer/PigSquealsAndBreakdowns-Summer-26Step4-Fademp3,0.2724194523840695, D#, minor,0.16490532804931748,0.20534523014621756,0.21422333685986816
9047,music/Metal&Rock/Metalcore/HeavenShallBurn/HeavenShallBurn-Wanderer/08-HeavenShallBurn-SaveMemp3,0.33498251906174376, C, minor,0.0785997357992074,0.2290879446741245,0.21422339984502523
9048,music/Modern&Soundtrack/Pop/TheDome49/CD1/05Madmp3,0.45618343840300857, C, major,0.08828709819462792,0.09827266989971077,0.21424773549911572
9049,music/Metal&Rock/AlternativeMetal/Disturbed-TheSickness/02-Disturbed-TheGamemp3,0.4417359599862664, G#, minor,0.08762659621312198,0.11338947808779631,0.21425067809572826
9050,music/Metal&Rock/AlternativeMetal/Raubtier-SkrietFranVildmarken/Raubtier-Praedatormp3,0.4862324804352053, G#, minor,0.06957287538529282,0.08710943187210426,0.21430492923086744
9051,music/Metal&Rock/AlternativeMetal/Raubtier-SkrietFranVildmarken/Raubtier-SkrietFranVildmarkenmp3,0.4571565306786299, G#, minor,0.07639806252752092,0.10942666773192199,0.21432708697935762
9052,music/Metal&Rock/MelodicDeathMetal/ChildrenOfBodom/ChildrenOfBodom-HolidayAtLakeBodom/14-FollowTheReapermp3,0.35822409901993024, G, minor,0.0781594011448701,0.2066154215961414,0.21433297392031392
9053,music/Songs/Metal/Guitar&Buckethead/Buckethead-Soothsayer(dedicatedtoAuntSuzie)mp3,0.2785677101641132, F#, major,0.2514310876265962,0.11310095460956344,0.21436658413342433
9054,music/Metal&Rock/Buckethead/Buckethead-Soothsayer(dedicatedtoAuntSuzie)mp3,0.2785677101641132, F#, major,0.2514310876265962,0.11310095460956344,0.21436658413342433
9055,music/Metal&Rock/SymphonicMetal/WithinTemptation-LetUsBurn/WITHINTEMPTATION-WithinTemptation-Iron(Live)mp3,0.2967208325489977, B, minor,0.11800968736239542,0.22842107090012748,0.2143838636038402
9056,music/Metal&Rock/PowerMetal/BlindGuardian-BeyondTheRedMirror/BlindGuardian-TheThronemp3,0.2726772701154329, F, minor,0.1668868339938353,0.20359186520030753,0.21438532310319192
9057,music/Metal&Rock/Noise/Frontierer-OrangeMathematics/01Bunsenmp3,0.33367415831537295, A#, major,0.08058124174372523,0.22891335475269775,0.21438958493726532
9058,music/Blues/Mark_S_Moody-Organized_Slime_Bluesmp3,0.4968168437930925, G#, minor,0.07881990312637605,0.06780507316590129,0.21448060669512325
9059,music/Modern&Soundtrack/Free/TwoBearsHigh-Fiving-KatyScary/TwoBearsHigh-Fiving-KatyScary-01WideAwake(PleaseLoveMeOnceMore)mp3,0.4248462630825368, C, minor,0.07507705856450902,0.1435309846473396,0.21448476876479514
9060,music/Metal&Rock/BlackMetal/Ultha-TheInextinctableWandering/02WithKnivesToTheThroatAndHellInYourHeartwav,0.15095065099800764, G, minor,0.29744605900484367,0.1950810176869891,0.2144925758966135
9061,music/Modern&Soundtrack/HipHop/WittLowry/WittLowry-LayHere(ProdByTidoVegas)mp3,0.37197857286256547, E, major,0.10347864376926465,0.16807983589412978,0.2145123508419866
9062,music/Modern&Soundtrack/HipHop/Mixtapemonkey/GoodStuff/ChiddyBang-TheSwellyExpress/ChiddyBang-TheSwellyExpress_/08meetmikehoffman(skit)mp3,0.4993101909689473, D#, minor,0.09136944077498899,0.05292001643586231,0.21453321605993284
9063,music/Songs/BackingTrack/GuitarHero0650/STEMS/DissonantGuitarsmp3,0.059116574662479826, C#, minor,0.14156759136944078,0.44296245944484736,0.21454887515892265
9064,music/Metal/SystemOfADown-Toxicitymp3,0.40074982594173475, C, minor,0.08080140907089388,0.1621064499074076,0.2145525616400121
9065,music/Metal&Rock/AlternativeMetal/SystemOfADown-Toxicity/12-Toxicitymp3,0.40074982594173475, C, minor,0.08080140907089388,0.1621064499074076,0.2145525616400121
9066,music/Metal&Rock/PowerMetal/Sabaton-TheLastStand/07TheLastStandwav,0.3490878767092284, A#, major,0.083223249669749,0.21134975580781987,0.2145536273955991
9067,music/Jazz/Ivan_Smirnov-Tipsy_Dancemp3,0.22590301928744133, E, major,0.3102157639806253,0.10756846876588902,0.21456241734465187
9068,music/Metal&Rock/FolkMetal/Eluveitie-Slania_Evocation/Eluveitie-Omnosmp3,0.40152466277302373, A#, major,0.08784676354029063,0.15433216714998443,0.2145678644877663
9069,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-Spring/PigSquealsAndBreakdowns-Spring-11TheVictim-Ashesmp3,0.3888099593414915, A, minor,0.07661822985468957,0.1783355547311272,0.2145879146424361
9070,music/Metal&Rock/RockPunkSkaetc/RiseAgainst-Wolves/10HowManyWallsmp3,0.41565854970179655, D#, minor,0.07926023778071334,0.14889552398875908,0.214604770490423
9071,music/Metal&Rock/AlternativeMetal/Pain-ComingHome/06_Pain_ItsOnlyThemmp3,0.2706918001508692, A, minor,0.13518273888154997,0.23794489917843195,0.21460647940361702
9072,music/Jazz/Left_Tail_Light_Band-Hold_on_peoplemp3,0.48876447062139605, A#, major,0.08630559225011009,0.06876595069795285,0.21461200452315302
9073,music/Metal&Rock/FolkMetal/Arkona-DecadeofGlory/04-Arkona-VTsepiakhDrevneyTainymp3,0.28158746540659924, D, minor,0.10568031704095113,0.25667150763460866,0.21464643002738634
9074,music/Metal&Rock/FolkMetal/Arkona-DecadeofGlory/02-Arkona-SkvozTumanVekovmp3,0.28637699145748985, A, minor,0.1202113606340819,0.23740927080273105,0.2146658742981009
9075,music/Songs/BackingTrack/GuitarHero0650/MelodicMetalBackingTrack-EMinor(ExtendedVersion)mp3,0.2759492426530018, C, major,0.20783795684720388,0.16027759451270024,0.2146882646709686
9076,music/Songs/Metal/Death/MelodicMetalBackingTrack-EMinor(ExtendedVersion)mp3,0.2759492426530018, C, major,0.20783795684720388,0.16027759451270024,0.2146882646709686
9077,music/Metal&Rock/PowerMetal/Helloween-RideTheSky/RidetheSky-TheVeryBestof1985-1998Disc2/Helloween-WakeUptheMountainmp3,0.3397850908347938, E, major,0.11492734478203434,0.18939033407179878,0.21470092322954235
9078,music/Metal&Rock/Oldschool&Others/Halestorm-IntoTheWildLife/12WhatSoberCouldn’tSaymp3,0.45336055496765615, A, major,0.08696609423161603,0.10384083977665647,0.21472249632530957
9079,music/Childrens's/Alexander_Stamenkovic-Little_waltzmp3,0.5003739114810855, A#, major,0.08256274768824307,0.0612418727396145,0.21472617730298102
9080,music/Songs/RockPop/HipHop/NF-LetYouDownmp3,0.4097640905164913, F, minor,0.07617789520035227,0.15824976113986705,0.2147305822855702
9081,music/Reggae/Klezska-Skavanagilamp3,0.26734880090376545, A, minor,0.12945838837516513,0.24741549354415462,0.21474089427436172
9082,music/Metal&Rock/AlternativeMetal/SystemOfADown-Hypnotize/07-U-Figmp3,0.42441898273807177, C#, minor,0.0781594011448701,0.1417816014249723,0.21478666176930472
9083,music/Songs/Metal/Folk/Varg-Rotkäppchenmp3,0.3740810095860362, G, major,0.10590048436811977,0.16439049853429294,0.2147906641628163
9084,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-January/PigSquealsAndBreakdowns-January-09OurJudgment-Deloreanmp3,0.4104263256347979, F#, minor,0.07837956847203875,0.1555926315089711,0.2147995085386026
9085,music/Modern&Soundtrack/Pop/TheDome49/CD2/07DanceWithSomebodymp3,0.4468557470589968, F#, minor,0.09973579920739763,0.09781703305159466,0.214802859772663
9086,music/Modern&Soundtrack/HipHop/Watsky-NothingLiketheFirstTime/Watsky-NothingLiketheFirstTime-08OtherCitiesmp3,0.4877095131448499, A#, minor,0.07948040510788199,0.0773705093732369,0.2148534758753229
9087,music/Modern&Soundtrack/HipHop/ChillhopRecords-ChillhopEssentials-Fall2017/L'indécis-ChillhopEssentials-Fall2017-05LeSudmp3,0.4379708525623215, E, minor,0.07793923381770146,0.12869869657414237,0.2148695943180551
9088,music/Modern&Soundtrack/HipHop/Mixtapemonkey/Bitches/Tink-WintersDiary4/Tink-Winter'sDiary4/06-Surprizesmp3,0.45341033296306765, D, major,0.09114927344782034,0.10007282009724754,0.21487747550271183
9089,music/Metal&Rock/MelodicDeathMetal/MorsPrincipiumEst/MorsPrincipiumEst-EmbersofaDyingWorld/02-ReclaimtheSunmp3,0.3397744500058607, A, minor,0.11514751210920299,0.18977240641348328,0.214898122842849
9090,music/Metal&Rock/Compilations/TheCirclePitCompilationII-PartOne/01DreamVoid-Permeation(featBenDuerrofShadowofIntent)mp3,0.3649415258447945, D#, minor,0.08234258036107442,0.19741538967310568,0.2148998319596582
9091,music/Jazz/The_Chris_Geith_Group-Restless_Heartmp3,0.3834355171367091, G#, major,0.08740642888595332,0.17386234800852365,0.21490143134372866
9092,music/Metal&Rock/RockPunkSkaetc/RiseAgainst-LongForgottenSongs/18MinorThreat(live)[MinorThreatcover]mp3,0.35657813079706924, G#, major,0.08014090708938794,0.20809242463246527,0.21493715417297413
9093,music/Metal&Rock/RockPunkSkaetc/RiseAgainst-TheSuffererAndTheWitness/01ChambertheCartridgemp3,0.36650711133515784, G#, major,0.10171730515191546,0.17672570495116935,0.21498337381274757
9094,music/Metal&Rock/FolkMetal/Ensiferum-OneManArmy/10-Ensiferum-DescendantsDefianceDominationmp3,0.21845732161177395, D, minor,0.2892998678996037,0.13724370251470078,0.21500029734202616
9095,music/Songs/Metal/Guitar&Buckethead/Buckethead-Comamp3,0.3475264421304613, D, minor,0.13738441215323646,0.160318082581985,0.21507631228856092
9096,music/Metal&Rock/Buckethead/Buckethead-Comamp3,0.3475264421304613, D, minor,0.13738441215323646,0.160318082581985,0.21507631228856092
9097,music/Reggae/Ismael_Wonder-Toubimp3,0.32426539242026414, G, major,0.16842800528401586,0.15272663451049817,0.2151400107382594
9098,music/World/headroom-Kushiyaanmp3,0.4647119804335252, C#, major,0.08058124174372523,0.10022625711235368,0.21517315976320137
9099,music/Modern&Soundtrack/HipHop/KontraK-AusdemSchatteninsLicht/12-Macht($$$)mp3,0.4591666919784424, A, minor,0.07331571994715984,0.11308128402967042,0.21518789865175755
9100,music/Metal&Rock/AlternativeMetal/NothingMore-NothingMore/02ThisIstheTime(Ballast)mp3,0.3326574485242488, C, major,0.08828709819462792,0.22462774347244033,0.21519076339710566
9101,music/Comedy&SpokenWord/Samata_X-Raindropsmp3,0.468600626893071, D, minor,0.08190224570673713,0.0950764062452122,0.2151930929483401
9102,music/Oldschool/DiamondCityRadio-MusicInspiredbyFallout4/09-WholeLotofShakin'Goin'Onmp3,0.46224350578350465, D#, major,0.07485689123734038,0.10848029427706875,0.21519356376597124
9103,music/Metal&Rock/FolkMetal/Arkona-DecadeofGlory/05-Arkona-Leshiymp3,0.31955786334526975, E, minor,0.10259797446059005,0.2234256957585815,0.2151938445214804
9104,music/Modern&Soundtrack/Electronic/DEFCON25-TheOfficialSoundtrack/LaughingMantis-DEFCON25-TheOfficialSoundtrack-02MachinesofLovingDisgracemp3,0.40998543952454536, C, major,0.11228533685601057,0.12335528849924166,0.21520868829326587
9105,music/Metal&Rock/AlternativeMetal/SystemOfADown-Hypnotize/01-Attackmp3,0.40326959399933676, C#, major,0.0845442536327609,0.1578591627162487,0.2152243367827821
9106,music/Songs/Metal/Rock/Halestorm-LoveBites(SoDoI)mp3,0.41453361971548597, G, minor,0.08124174372523117,0.14995707528902552,0.21524414624324759
9107,music/Metal&Rock/TechnicalDeathMetal/Transience/Transience-Temple/Transience-Temple-07ThePineBluffVariantmp3,0.27510543809610466, C, minor,0.21488331131660063,0.15577107331512935,0.21525327424261156
9108,music/Metal&Rock/Noise/Frontierer-OrangeMathematics/14CrystalTurbinemp3,0.3298676406066946, C#, minor,0.08344341699691765,0.23247667272638825,0.21526257677666683
9109,music/Folk/Laughing_Whitefish-Hewlettmp3,0.48863164145031796, D, major,0.07793923381770146,0.07921972241154644,0.21526353255985528
9110,music/Metal&Rock/TechnicalDeathMetal/Cytotoxin/Cytotoxin-Gammageddon/04Chernopolismp3,0.2622948848448175, A, major,0.1431087626596213,0.24063106942342738,0.21534490564262207
9111,music/Metal&Rock/RockPunkSkaetc/BusterShuffle-OurNightOut/07_BusterShuffle_Americamp3,0.4847319588369251, C, major,0.07001321003963012,0.09136419561480667,0.2153697881637873
9112,music/Metal&Rock/FolkMetal/Skalmöld-SinfoniuhljomsveitIslands/SkálmöldSinfóníuhljómsveitÍslands-Lokimp3,0.16856062989490486, E, major,0.329150154117129,0.14840908288269167,0.21537328896490848
9113,music/Songs/Metal/Punketc/IconForHire-MakeaMovemp3,0.45508212908030493, F#, minor,0.07441655658300309,0.1167688036461508,0.21542249643648628
9114,music/Modern&Soundtrack/HipHop/Mixtapemonkey/Bitches/GeorgiaReign-DopeboyzLuvMe/GeorgiaReign-DopeBoyzLuvMe/07-Bitchmp3,0.4222318805955359, C#, minor,0.06781153676794363,0.15638911687622362,0.21547751141323437
9115,music/Country/TROUBADOUR_TUNES-COLD_DAY_IN_JULYmp3,0.46950779873929566, D, major,0.08168207837956847,0.09526344987261082,0.21548444233049166
9116,music/R&B&Soul/BONNY_FERRER-Eresmp3,0.4688756742019329, F, major,0.08212241303390577,0.09546613907675604,0.21548807543753157
9117,music/Metal&Rock/AlternativeMetal/SerjTankian-Harakiri/03-SerjTankian-ChingChimemp3,0.45146470845545306, F, minor,0.08102157639806253,0.11400927447284144,0.21549851977545234
9118,music/Metal&Rock/AlternativeMetal/SerjTankian-ElectTheDeadSymphonie/03-SerjTankian-SkyIsOvermp3,0.41635731943089815, C, minor,0.08058124174372523,0.1495966319293026,0.21551173103464197
9119,music/Rock&Pop/Paige_Harwell-PALMERIZEDmp3,0.38051551554750296, G#, major,0.09180977542932629,0.17425337922817924,0.2155262234016695
9120,music/Metal&Rock/MelodicDeathMetal/ArchEnemy/ArchEnemy-AsTheStagesBurn/11DeadEyesSeeNoFuturemp3,0.31649972864239034, F, minor,0.10634081902245707,0.22394916256563568,0.21559657007682773
9121,music/Modern&Soundtrack/HipHop/Mixtapemonkey/GoodStuff/KidCudi-DatKidFromCleveland/KidCudi-DatKidfromCLevELAND/08Shecamealong(featSharam)mp3,0.413681892188439, G, major,0.11734918538088948,0.11578176900359792,0.21560428219097547
9122,music/Metal&Rock/MelodicDeathMetal/Shylmagoghnar/Shylmagoghnar-Emergence/01IAmtheAbysswav,0.19369351012878433, G, minor,0.2619991193306913,0.19113811594882826,0.21561024846943463
9123,music/Metal&Rock/Instrumental/Rys-Legacy/03Skinmp3,0.35163986374731515, G, major,0.130779392338177,0.1644738009515627,0.21563101901235163
9124,music/Jazz/Victor_and_Pablo_Escalona-A_Night_to_Remembermp3,0.44786343026458636, C#, minor,0.0722148833113166,0.12697410174480858,0.21568413844023718
9125,music/Metal&Rock/MelodicDeathMetal/Parius/Parius-TheEldritchRealm/Parius-TheEldritchRealm-07CrashingBlackMoonmp3,0.330359754237043, C, minor,0.18956406869220607,0.12712897780673857,0.2156842669119959
9126,music/Rock&Pop/SEXYDEATH-HALLOWEEN_ROBOT_GIRLmp3,0.34290993661689767, A#, major,0.09929546455306032,0.20487568972540476,0.21569369696512095
9127,music/Alternative&Punk/Coheed_and_Cambria-A_Favor_House_Atlanticmp3,0.43169049037354185, A, major,0.08102157639806253,0.1344113337683222,0.21570780017997557
9128,music/R&B&Soul/TD_Hoagland-Love_N_Memp3,0.46012146753305194, D, minor,0.08058124174372523,0.10653356688161626,0.21574542538613117
9129,music/Country/The_Meat_Purveyors-TMP_Smackdownmp3,0.4819356280582912, G, major,0.07529722589167767,0.09001022026202164,0.21574769140399686
9130,music/Rock&Pop/Selina_Hebe_Ella-03_He_Still_Dont_Understandmp3,0.43813237573340186, A, major,0.09247027741083223,0.11669297778042456,0.21576521030821952
9131,music/Latin/Sambaholics-Cuba_Fusionmp3,0.3799531988011904, D, minor,0.10259797446059005,0.16479139750359784,0.21578085692179275
9132,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-Winter/PigSquealsAndBreakdowns-Winter-06AnoscopyPenetration-Error404mp3,0.4543661627174476, C, major,0.08586525759577279,0.10711562345221318,0.21578234792181117
9133,music/Metal&Rock/RockPunkSkaetc/twentyonepilots-Blurryface/11-MessageManmp3,0.4401875381859159, A#, major,0.09180977542932629,0.11544352808058593,0.21581361389860934
9134,music/Metal&Rock/AlternativeMetal/Rammstein-Videos95-11/Rammsteinwav,0.3801136677725003, A, minor,0.09180977542932629,0.17553908641603852,0.21582084320595504
9135,music/Electronic&Dance/Coldcut-True_Skoolmp3,0.49207472378812983, A, minor,0.07331571994715984,0.08214604035771111,0.21584549469766692
9136,music/Metal&Rock/AlternativeMetal/Disturbed-Immortalized/04-Disturbed-OpenYourEyesmp3,0.426506463002299, C, minor,0.07926023778071334,0.1419296609493156,0.2158987872441093
9137,music/Metal&Rock/Metalcore/HeavenShallBurn/HeavenShallBurn-Wanderer/11-HeavenShallBurn-ARiverOfCrimsonmp3,0.34355062652739543, D#, major,0.1431087626596213,0.16104405465486854,0.2159011479472951
9138,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-October/PigSquealsAndBreakdowns-October-03Anomalistic-QuarteredBowelsmp3,0.3351911517850666, B, minor,0.09665345662703655,0.21589249121380766,0.2159123665419703
9139,music/Country/Jim_Stringer-Bye_Bye_Bayoump3,0.40403896216931645, A, major,0.08300308234258036,0.16073444318972063,0.21592549590053914
9140,music/Metal&Rock/TechnicalDeathMetal/Aetheric/Aetheric-SerpentsBeneathTheShrine/09AMasterfulDeceptionmp3,0.29923206817720754, G, major,0.0959929546455306,0.2526389738371333,0.21595466555329046
9141,music/Country/Broken_Radio-Something_To_Live_Formp3,0.3465728196068507, D, major,0.12593571114046676,0.1753581019331614,0.21595554422682628
9142,music/Metal&Rock/FolkMetal/Alestorm-LiveAtTheEndOfTheWorld/05-Alestorm-OverTheSeasmp3,0.32182330570824796, F, minor,0.11140466754733598,0.21471809916672913,0.21598202414077103
9143,music/Metal&Rock/Compilations/RelapseSampler-RelapseSampler2016/WeekendNachos-RelapseSampler2016-19Dustmp3,0.32623697659722634, A, minor,0.08146191105239982,0.24034384433330627,0.2160142439943108
9144,music/Metal&Rock/PowerMetal/Sabaton-CoatofArms/02-SABATON-Midwaymp3,0.4205111959639435, B, minor,0.07749889916336415,0.15013075633877404,0.2160469504886939
9145,music/Jazz/Skadaddyz-Get_Upmp3,0.4903034705112981, F, minor,0.0726552179656539,0.08526728963905329,0.2160753260386684
9146,music/Blues/Red_Mercury_Blues_Band-Stop_What_Your_Doinmp3,0.46389533799258886, F#, major,0.07639806252752092,0.1079909642574527,0.2160947882591875
9147,music/Electronic&Dance/mwillstedt-La_Musicamp3,0.4048691774322975, D, minor,0.08058124174372523,0.1628634209964592,0.21610461339082732
9148,music/R&B&Soul/Jennifer_Johns-Ghetto_Storiesmp3,0.44752236369509935, A, major,0.08146191105239982,0.11933643105654342,0.21610690193468088
9149,music/Songs/RockPop/Folky&Instrumental/AdrianvonZiegler-Ótroðinnwav,0.05404887576512666, G, minor,0.40686922060766184,0.1874748653701367,0.2161309872476417
9150,music/Metal&Rock/Oldschool&Others/ACDC-LiveAtDonington/ACDC-FireYourGuns(fromLiveAtDonington)mp3,0.35507889400475934, D, minor,0.08234258036107442,0.21100165795505949,0.21614104410696444
9151,music/World/The_Good_Folk-Bold_Fenian_Menmp3,0.4759038922966263, D, major,0.08058124174372523,0.09199748441631309,0.21616087281888818
9152,music/Metal&Rock/Compilations/RelapseRecords-RelapseSampler2017/15EcstaticVision-TheElectricStepmp3,0.18513533520159495, C#, minor,0.2617789520035227,0.20159014024842145,0.21616814248451302
9153,music/Metal&Rock/Noise/Frontierer-OrangeMathematics/07Bleakmp3,0.3216216241146616, C#, minor,0.08586525759577279,0.24114241794143854,0.21620976655062432
9154,music/Metal&Rock/FolkMetal/Eluveitie-EverythingRemainsAsItNeverWas/12-Eluveitie-LugdÅ«nonmp3,0.35262020364635843, F#, major,0.07595772787318363,0.22010446224832694,0.21622746458928965
9155,music/Metal&Rock/RockPunkSkaetc/Sum41-Chuck/04AngelsWithDirtyFacesmp3,0.47074734000690105, C#, minor,0.07926023778071334,0.09868539502073352,0.21623099093611595
9156,music/Modern&Soundtrack/HipHop/Mixtapemonkey/Bitches/Shanell-MidnightMimosas/Shanell-MidnightMimosas/06-Dedicated[ProdByGuitarBoy&RockCity]mp3,0.45886772751228816, C, major,0.09313077939233817,0.0967824124847461,0.21626030646312414
9157,music/Metal&Rock/MelodicDeathMetal/ChildrenOfBodom/ChildrenOfBodom-HolidayAtLakeBodom/15-AreYouDeadYetmp3,0.349208055483061, C, minor,0.07419638925583444,0.2254049585961343,0.2162698011116766
9158,music/Metal&Rock/RockPunkSkaetc/RiseAgainst-Rpm10/03-DeadRingermp3,0.41734797072144625, F#, minor,0.07881990312637605,0.152653946416042,0.21627394008795475
9159,music/Metal&Rock/AlternativeMetal/FiveFingerDeathPunch-TheWrongSideOfHeaven/08_FiveFingerDeathPunch_DotYourEyesmp3,0.4700676447048962, D, minor,0.08586525759577279,0.09291054339619897,0.21628114856562264
9160,music/Childrens's/Robin_And_The_Giant-Seven_Puppiesmp3,0.3998607402103221, D, minor,0.08388375165125496,0.1651828398794888,0.2163091105803553
9161,music/Metal&Rock/MelodicDeathMetal/ArchEnemy/ArchEnemy-AsTheStagesBurn/03WarEternalmp3,0.3164910644380269, F, minor,0.10612065169528842,0.226349211350405,0.2163203091612401
9162,music/Metal&Rock/FolkMetal/Arkona-Yav/07-_rkona-Chadoindigomp3,0.24826712618356161, E, minor,0.19176574196389257,0.2089941118964724,0.21634232668130884
9163,music/Modern&Soundtrack/Free/TwoBearsHigh-Fiving-ButtonMashing/TwoBearsHigh-Fiving-ButtonMashing-13ChildishGambino-Bonfire(Persona4-TheFog)mp3,0.45079571986986694, B, minor,0.10127697049757815,0.0969900463836169,0.21635424558368732
9164,music/Metal&Rock/PowerMetal/Pentakill-GraspoftheUndying/InfinityEdgemp3,0.33364457483431437, B, major,0.11228533685601057,0.2031447436142243,0.21635821843484973
9165,music/Songs/Metal/Guitar&Buckethead/GuitarSolosWithDooo#2-Ascendmp3,0.27207983533926683, D#, major,0.08652575957727873,0.29048990866791785,0.21636516786148782
9166,music/Metal&Rock/FolkMetal/Arkona-DecadeofGlory/11-Arkona-SlavsjaRusmp3,0.3216668888173058, F#, minor,0.09995596653456627,0.2275479698143807,0.2163902750554176
9167,music/Modern&Soundtrack/HipHop/Mixtapemonkey/Bitches/Kehlani-Cloud19/Kehlani-Cloud19/03GetAway(ProdbyJahaanSweet)mp3,0.4640533032394439, F#, major,0.08498458828709819,0.10013562962215349,0.21639117371623184
9168,music/Religious/Scott_Campbell-Slip_Awaymp3,0.3879305590704699, D, minor,0.07155438132981065,0.18969495756261737,0.21639329932096596
9169,music/Metal&Rock/AlternativeMetal/SystemOfADown-Toxicity/05-Xmp3,0.42290732615471605, C, major,0.06913254073095552,0.157203725577536,0.2164145308210692
9170,music/Metal&Rock/MelodicDeathMetal/Insomnium/Insomnium-Winter'sGate/01-Winter'sGatePt1mp3,0.17854737728604045, F, major,0.14332892998678995,0.327388043022696,0.2164214500985088
9171,music/Electronic&Dance/Trance_Wave-Revolutionmp3,0.3622814174427499, G, minor,0.09973579920739763,0.18724974651136098,0.21642232105383616
9172,music/Metal&Rock/Metalcore/HeavenShallBurn/HeavenShallBurn-Iconoclast/05ForlornSkiesmp3,0.3155976630763038, C, minor,0.12307353588727434,0.2106780563580075,0.21644975177386186
9173,music/Modern&Soundtrack/Electronic/EDM/deadmau5/13deadmau5-Creep(Altversion)mp3,0.4338487667411042, B, major,0.08234258036107442,0.1334510892004751,0.21654747876755123
